Timestamp,User ID,Message
2024-05-14 14:21:37,U04MT10KUE4,<@U04MT10KUE4>さんがチャンネルに参加しました
2024-05-20 18:35:38,U0484SRH0RG,<@U0484SRH0RG>さんがチャンネルに参加しました
2024-06-04 15:04:38,U02JTADQ27P,<@U02JTADQ27P>さんがチャンネルに参加しました
2024-06-04 15:04:40,U02JTAE7FK7,<@U02JTAE7FK7>さんがチャンネルに参加しました
2024-06-04 15:04:41,U02JPHZAH62,<@U02JPHZAH62>さんがチャンネルに参加しました
2024-06-04 15:04:41,U02REECG39T,<@U02REECG39T>さんがチャンネルに参加しました
2024-06-04 15:04:41,U04AXB93Z4J,<@U04AXB93Z4J>さんがチャンネルに参加しました
2024-06-04 15:04:41,U02PLD0DNPL,<@U02PLD0DNPL>さんがチャンネルに参加しました
2024-06-04 15:04:41,U036EDWQ743,<@U036EDWQ743>さんがチャンネルに参加しました
2024-06-04 15:04:43,U02JFKCH2MD,<@U02JFKCH2MD>さんがチャンネルに参加しました
2024-06-06 10:18:33,U0756URSJFM,<@U0756URSJFM>さんがチャンネルに参加しました
2024-06-06 10:18:33,U075KSCH68Z,<@U075KSCH68Z>さんがチャンネルに参加しました
2024-06-06 11:09:59,U02RA75AHPG,<@U02RA75AHPG>さんがチャンネルに参加しました
2024-06-07 18:37:44,U02GAPYKVQE,<@U02GAPYKVQE>さんがチャンネルに参加しました
2024-06-07 18:37:45,U02JFKB379D,<@U02JFKB379D>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JFKCALDD,<@U02JFKCALDD>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JFKCAH5M,<@U02JFKCAH5M>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JPHW4RUN,<@U02JPHW4RUN>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JTACU36H,<@U02JTACU36H>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JTABSLE9,<@U02JTABSLE9>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02H7639H6U,<@U02H7639H6U>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JPHW71DL,<@U02JPHW71DL>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JW9WKGPL,<@U02JW9WKGPL>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JFKB9W6B,<@U02JFKB9W6B>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JW9WMR50,<@U02JW9WMR50>さんがチャンネルに参加しました
2024-06-07 18:37:47,U02JW9YEWMQ,<@U02JW9YEWMQ>さんがチャンネルに参加しました
2024-06-07 18:37:48,U02JWA6E0KV,<@U02JWA6E0KV>さんがチャンネルに参加しました
2024-06-07 18:37:48,U02JTAEHZA9,<@U02JTAEHZA9>さんがチャンネルに参加しました
2024-06-07 18:37:49,U02JWA0GF42,<@U02JWA0GF42>さんがチャンネルに参加しました
2024-06-07 18:37:49,U02JWA8389Z,<@U02JWA8389Z>さんがチャンネルに参加しました
2024-06-07 18:37:49,U02JWA6JP1R,<@U02JWA6JP1R>さんがチャンネルに参加しました
2024-06-07 18:37:49,U02JWA03XMY,<@U02JWA03XMY>さんがチャンネルに参加しました
2024-08-12 14:44:09,U043GTGM076,"<@U02KL07H5L0>
休み明けで問題ないです:dogeza:
BOBAに関する苦情がございましたので共有です。
```3年近く経過しているので、何らかのお知らせをすべきである。
発行元からBOBAを受け取っているのに、配布しない行為は詐欺ではないのか。```
利用者へはご意見として承る旨および進展あったらお知らせ出す旨でご案内進めますが、本件について何か進捗はございますでしょうか？"
2024-08-19 12:09:44,U02KL07H5L0,"<@U043GTGM076>
共有ありがとうございます。
今のところ進捗はないです。来期以降の対応になると思います:man-bowing:。"
2024-08-19 13:02:56,U043GTGM076,"<@U02KL07H5L0>
ご確認頂き、ありがとうございます:dogeza:
お知らせの更新など対応がない場合は、引き続き苦情発生するかと思いますので、都度共有いたします:roger:"
2024-11-20 16:31:15,U02JTAB3LLV,"<@U02KL07H5L0> CC*<!subteam^S6L6YBM3K>
BOBAに関する苦情がございましたので共有します。
```2022年5月から問い合わせをしているが毎回曖昧な回答ばかりで、いい加減である。
そのうち付与されるかもしれないですね、というのはあまりにもひどい。
現在の状況について明確に回答すべき。```
本日電話一次対応で合意取れず、明日折り返しで電話を掛けます。
8月に山下さんから連携させていただいた際に、来期以降と伺っていました。
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1723441449380929>
進展があればお知らせをする旨以外案内はできないとは思うのですが、進捗はありませんか？"
2024-11-20 16:52:13,U02KL07H5L0,"<@U02JTAB3LLV>
申し訳ないんですが、進捗はないです:man-bowing:。
現在の状況は
• 利用規約8条7に準じて対応を検討中
• 対応が決まったらコーポレートサイトで「お知らせ」する
• ただし時期は未定
<https://assets-coincheck.s3.ap-northeast-1.amazonaws.com/uploads/agreement/document/japanese_file/Coincheck_Terms_of_Service_20241120_jp.pdf>
という感じです。"
2024-11-20 16:59:35,U02JTAB3LLV,"<@U02KL07H5L0>
承知しました:cry:"
2024-11-20 17:45:30,U02KL04CC6L,<@U02JFKE69HV> さんの方で状況確認して、方針決定までどんな感じでやるかをざっくり決めるということにしました。
2024-11-21 11:56:37,U02JTAB3LLV,"<@U02KL07H5L0> CC*<@U02JFKE69HV> <@U02JFK9ASK1>
来週の顧客相談定例でも共有しますが、PJに先んじて共有しておきます。
訴訟示唆もありました。
```・「トークン付与予定」ですと書いてあったのでOMGをそこまでは保有するという判断になる
・エアドロップを期待してOMGを購入するという判断もあっただろう
・（今回の件とは別だが）OMGはすでに廃止をしているのもいかがなものか

・予定があると告知をしておきながら3年もたっているのはおかしい
・具体的な予定がいえないのであれば予定ではない
・詐欺である。これが詐欺でなければなんなのか。予定があるといえばいいのか。

・訴訟も検討している

・いつまでにどのような対応をするのか、付与しないなら付与しないで明確に回答せよ```
詐欺ではない、今の時点ではお知らせできる情報はない旨をお伝えし、お話を伺っていましたが、堂々巡りでお話が終わらないため、いったん持ち帰りますとしました。

来週もう一回電話して同じ話をする予定です。"
2024-11-21 11:56:37,U02JTAB3LLV,"<@U02KL07H5L0> CC*<@U02JFKE69HV> <@U02JFK9ASK1>
来週の顧客相談定例でも共有しますが、PJに先んじて共有しておきます。
訴訟示唆もありました。
```・「トークン付与予定」ですと書いてあったのでOMGをそこまでは保有するという判断になる
・エアドロップを期待してOMGを購入するという判断もあっただろう
・（今回の件とは別だが）OMGはすでに廃止をしているのもいかがなものか

・予定があると告知をしておきながら3年もたっているのはおかしい
・具体的な予定がいえないのであれば予定ではない
・詐欺である。これが詐欺でなければなんなのか。予定があるといえばいいのか。

・訴訟も検討している

・いつまでにどのような対応をするのか、付与しないなら付与しないで明確に回答せよ```
詐欺ではない、今の時点ではお知らせできる情報はない旨をお伝えし、お話を伺っていましたが、堂々巡りでお話が終わらないため、いったん持ち帰りますとしました。

来週もう一回電話して同じ話をする予定です。"
2024-11-27 17:23:16,U02JTAB3LLV,"※先ほど電話がつながってひとしきりお叱りを受けて、３か月後進捗について電話をすることで合意とりました。
もちろん案内できる内容がない可能性もある旨はお伝えしています。"
2024-11-27 17:26:03,U02JFKE69HV,"いつもご対応ありがとうございます。
今週来週で方針決めてアナウンスできるようにします:pray:"
2024-12-09 14:49:27,U02JFKE69HV,"以前のprivでの議論 <https://resupress.slack.com/archives/C03DH2ZK109/p1694142271137059>
付与方針議論コンフル <https://coincheck.atlassian.net/wiki/spaces/DAL/pages/3246653441/2023+09+13>"
2024-12-09 14:50:46,U02JFKE69HV,"現在の当社保有分の時価や保有数量等　<https://docs.google.com/spreadsheets/d/1dR2vgsj1dYHx-NvIbpdVaXgZBEAfxVK2dF9DKAgnIcM/edit?gid=726337210#gid=726337210|HF/AD管理表_2023年3月期>
> 2023/09/30	2021/9/22	BOBAトークン	BOBA	OMG	2,357,793	0.2613	149.75	92,259,674	1		<https://coinmarketcap.com/currencies/boba-network/historical-data/>"
2024-12-09 14:51:27,U02JFKE69HV,"&gt; • Boba
&gt;     ◦ 付与しない
&gt;     ◦ 告知は付与対象者となりうる方に個別で実施する（別スレッドで大村さんが広報と確認した案の中の②）
<https://resupress.slack.com/archives/C03DH2ZK109/p1694661311697059>"
2024-12-09 16:28:07,U02JFKE69HV,"&gt; スナップショット日時
&gt; 2021/11/12
直近市場全体で活況だけど、BOBAは低迷してるな
<https://coinmarketcap.com/ja/currencies/boba-network/>"
2024-12-09 16:29:08,U02JFKE69HV,"F-17-05_計画されたハードフォーク及び新コインへの対応基準
<https://drive.google.com/file/d/1greqRsDIQgM2a8pa3qgT0q1u6rY75s0w/view?usp=sharing>"
2024-12-09 16:30:46,U02JFKE69HV,"2021年11月04日のお知らせ：BOBAトークンへの対応方針および一部サービスの停止について
> なお、BOBAトークンの配布や取扱いに関しては、お客様の利益を最優先に考えた対応を検討しております。詳細が決まり次第、改めてお知らせいたします。
<https://corporate.coincheck.com/news/7n24pExr>"
2024-12-09 16:30:52,U02JFKE69HV,"2021年11月12日のお知らせ：【BOBAトークン】サービスの再開について
> • BOBAトークンの配布及びその方法の詳細については検討中です
<https://corporate.coincheck.com/news/nces0ff7>"
2024-12-09 17:49:12,U02JFKE69HV,"2021/11/11 時点の OMG の BalanceHistory 参考
```2021-11-11 23:59:59 +0900 時点におけるBalanceHistoryによるOMG集計
保有者数: 37,272 人
保有数量: 2,338,427.3520966 OMG
保有金額: 5,064,067,874 円```
↓
2024/12/09 時点の金額は約1億円くらい（98821939.8996 円）
手数料5%で500万くらい"
2024-12-09 17:59:52,U02JFKE69HV,"> ・「トークン付与予定」ですと書いてあったのでOMGをそこまでは保有するという判断になる
> ・予定があると告知をしておきながら3年もたっているのはおかしい
付与予定とはお知らせしていない。

> ・いつまでにどのような対応をするのか、付与しないなら付与しないで明確に回答せよ
対象者を洗い出し、付与しない方針を対象者に個別にメールする。
対象者の洗い出しは、BalanceHistoryのスナップショットの作成依頼をアカデブに依頼する。対象者のCSV吐き出しコマンドも別途必要
FLR: <https://github.com/coincheckjp/command-order/pull/12150|BalanceHistory>, <https://github.com/coincheckjp/command-order/pull/12268|CSV抽出テスト>, <https://github.com/coincheckjp/command-order/pull/12419|CSV本番実行>

> 対象者のCSV吐き出し
退会者や取引制限等で除外する必要あるので、ここはCSと要連携"
2024-12-09 18:07:47,U02JFKE69HV,"FLRのときは 5% の手数料をもらっていた。
&gt; エアドロップ自己分の収益化 #12444
&gt; <https://github.com/coincheckjp/command-order/pull/12444>
ただしこれはFLRを扱っているからできるのであって、BOBAは取り扱ってないのでコールドウォレットの開発やカバー先入出金（ホット）の開発をしないと収益化できない（取り出せない）"
2024-12-09 18:19:40,U02JFKE69HV,"今年 BalanceHistory は作成済み:koshi_magari_smile_ojiisan:（<https://github.com/coincheckjp/command-order/pull/15838|コマンド>）
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1709799536686549?thread_ts=1709607926.685959&cid=C06MQ3WUSQ3>"
2024-12-09 18:21:16,U02JFKE69HV,対象者の洗い出しは別途対応が必要
2024-12-09 18:41:20,U02JFKE69HV,"```pp bh = BalanceHistory.where('id &gt;= ?', base_id).where(time: time, balance_for: nil).where.not(account_id: company_aids).where.not(account_id: test_aids).where(currency: currency).where(""amount &gt; ?"", 0).
    order(amount: ""DESC"").first
pp bh.amount.to_s

#&lt;BalanceHistory:0x00007f0182cf2710
 id: 7937423503,
 account_id: 829219,
 currency: ""OMG"",
 time: Thu, 11 Nov 2021 14:59:59.000000000 UTC +00:00,
 balance_for: nil,
 amount: 0.331637e5,
 created_at: Thu, 11 Nov 2021 17:36:04.000000000 UTC +00:00,
 updated_at: Thu, 11 Nov 2021 17:36:04.000000000 UTC +00:00&gt;
""33163.7""```
42.26 * 33163.7 = 140万くらい"
2024-12-09 19:21:20,U02JFKE69HV,"■状況整理
• 2021年11月12日のお知らせを最後に顧客告知はなし
    ◦ 付与/付与しないは明記せず「対応を検討」中
• 苦情や温度感の高い連絡が数件CS宛に届いている模様
• エアドロで付与された金額は現在の価格で約1億円程度
    ◦ 前回のカワハギ（FLR）では 5% の手数料を徴収していた（今回換算約500万）
• 顧客に日本円付与するためには、ウォレット開発 + カバー先入出金対応（売却） + 顧客付与 が少なくとも必要そうで3ヶ月以上かかる想定
    ◦ Binanceでの取扱いもないのでそもそも厳しそう
    ◦ 費用対効果・事業優先順位的に対応は困難と判断する
■今後の対応方針
• 付与しない方針で社長承認をもらう（12月目標）
• 対象者を洗い出し、付与しない方針を対象者に個別にメールする
    ◦ 退会者や取引制限等で除外する必要があるので、CSと連携しコマンドオーダーで対象者を抽出する"
2024-12-09 19:22:07,U02JFKE69HV,<@U03829CGLUW> ↑ボクサーのここまでの整理FYI
2024-12-09 20:05:43,U02JFKE69HV,"<@U02JTAB3LLV> <@U043GTGM076> <@U02KL04CC6L> cc <@U03829CGLUW> <@U02KL07H5L0>
お待たせしております、BOBAについて整理しましたので報告です。
ブロックチェーンシステム部は、BOBAは付与しない方針に決め、経営会議への報告及び社長承認をいただくよう進めていきたいと思います。
```■今後のマイルストーン想定
~24年12月: 経営会議上程（※他プロジェクト兼ね合いで1月前半決裁になるかもしれません）
~25年01月: 対象顧客の洗い出し、個別メール送信```
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1733739680193449?thread_ts=1733723367.389069&amp;cid=C06MQ3WUSQ3>"
2024-12-09 20:05:43,U02JFKE69HV,"<@U02JTAB3LLV> <@U043GTGM076> <@U02KL04CC6L> cc <@U03829CGLUW> <@U02KL07H5L0>
お待たせしております、BOBAについて整理しましたので報告です。
ブロックチェーンシステム部は、BOBAは付与しない方針に決め、経営会議への報告及び社長承認をいただくよう進めていきたいと思います。
```■今後のマイルストーン想定
~24年12月: 経営会議上程（※他プロジェクト兼ね合いで1月前半決裁になるかもしれません）
~25年01月: 対象顧客の洗い出し、個別メール送信```
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1733739680193449?thread_ts=1733723367.389069&amp;cid=C06MQ3WUSQ3>"
2024-12-10 10:01:49,U043GTGM076,"<@U02JFKE69HV>
整理いただき、ありがとうございました:oinori:
「計画されたハードフォーク及び新コインへの対応基準」第6条2に記載されている「経済合理性に欠けるとき」に該当するため、付与しない方針という認識でよろしいでしょうか。
「日本円でも付与しない理由」など、通知後にユーザーからの反響はあると思いますので、ユーザー対応用FAQについてはメール通知前に相談させて頂けるとありがたいです:dogeza:"
2024-12-10 10:37:29,U02JFKE69HV,"<@U043GTGM076>
ありがとうございます！こちらの認識で大丈夫です。（具体的に言うと、日本円付与するためにもウォレット開発が必要、かつ主要カバー先のBinanceでカバーできないので難しいという感じです）
> 「計画されたハードフォーク及び新コインへの対応基準」第6条2に記載されている「経済合理性に欠けるとき」に該当するため、付与しない方針という認識でよろしいでしょうか。
FAQやその他にも整理することはあると思うので、別途調整させてください:oinori:"
2024-12-10 14:11:12,U02JFKE69HV,"L1 as ERC20 tokens
<https://resupress.slack.com/archives/CDYK56E0M/p1635650719014600?thread_ts=1632292325.223100&amp;cid=CDYK56E0M>"
2024-12-10 14:17:18,U02JFKE69HV,"旧アドレスの取り出しは可能
<https://resupress.slack.com/archives/CDYK56E0M/p1636080987004400?thread_ts=1632292325.223100&amp;cid=CDYK56E0M>"
2024-12-10 14:25:41,U02JFKE69HV,"以前の工数の話
• コールド <https://resupress.slack.com/archives/G01BFSUB6GN/p1618536596043000?thread_ts=1617771428.417400&cid=G01BFSUB6GN>
    ◦ > 鍵の状態の調査から必要なので1~2ヶ月くらい
• ホット <https://resupress.slack.com/archives/G01BFSUB6GN/p1618536660043400?thread_ts=1617771428.417400&cid=G01BFSUB6GN>
    ◦ > ウォレット自体は、ERC20なのでそこまでかからないので、おそらく、0.5人月ぐらい"
2024-12-10 14:34:47,U02JFKE69HV,"スナップショット前の確認
<https://resupress.slack.com/archives/CDYK56E0M/p1637219067209800?thread_ts=1632292325.223100&amp;cid=CDYK56E0M>"
2024-12-10 14:36:25,U02JFKE69HV,受取TX <https://resupress.slack.com/archives/CDYK56E0M/p1637297459214700?thread_ts=1632292325.223100&amp;cid=CDYK56E0M>
2024-12-10 14:37:03,U02JFKE69HV,Binanceでの受取 <https://resupress.slack.com/archives/CDYK56E0M/p1638271796266600?thread_ts=1632292325.223100&amp;cid=CDYK56E0M>
2024-12-26 14:55:13,U02JFKE69HV,"澤村さんとの先日の口頭Syncメモ
• OKXで取扱いのある通貨をOKJで売ることも可能なことを、OKJの人と会話する機会があった
• OKJカバーの開発は、ディーリング部にて1月に完了見込み
• 1,2週間程度の開発や業務処理で対応可能なら、OKJにBOBAを売却し、顧客に日本円付与するのは、経済合理的にも妥当そう
    ◦ ただ、開発や業務処理に1ヶ月以上かかるならコスト高いので見送る
NextAction
• コールドウォレットからBobaを引き出すのにかかる工数をコールドウォレットチームにヒアリングする
• BobaをOKJで売却するためのカバー取引や入出金の開発工数をディーリング部とクリプト入出金にヒアリングする（間口さんccもする）"
2024-12-26 15:02:51,U02JFKE69HV,"<!subteam^S9ZDFU4P5> <!subteam^S9R51FQ0M> <!subteam^S07QC26TT6D> <!subteam^S04LL98V7T8> <!subteam^SA0JDGDB9> cc <@U02KL07M3QQ>
BOBAをコールドから取り出してOKJで売るためにどれくらいの開発工数がかかるか調査したく、各チームの見込みを教えていただきたいです:pray:
• 仮に1,2週間程度の開発・業務処理で対応可能ならOKJで売って日本円付与する
• 1ヶ月以上かかるなら経済合理性的に良くないので付与を見送る
のどちらかにすることを先日澤村さんと認識合わせし検討しています。
BOBA は Ethereumチェーン の ERC20 なので <https://coincheck.atlassian.net/wiki/spaces/currency/pages/2768470019|通貨ごとの上場開発工数の見える化> だとコールドや入出金で1ヶ月以上かかる可能性あるかもなと見えましたが、改めて見解をいただきたいです:pray:"
2024-12-26 15:22:03,U04AXB93Z4J,"タイミング悪くメンション飛んでいないので共有ですmm
<@U02JFKA0AA3> cc: <@U02JW9Z37QS>"
2024-12-26 16:56:15,UD5GJQX70,コールドウォレットから直接OKJに送れば入出金Gの開発が不要なので、その前提で考えます。
2024-12-26 17:04:53,UD5GJQX70,"必要なステップ

1. コールドウォレットからOKJへBOBAを送金する
    a. コールドGで、コールドウォレットからOKJへBOBAを送金できるようにする開発が必要
    b. ノードGの作業は不要、既存のEthereumのノードが使えるので
    c. 入出金Gの作業も不要、ホットウォレットを介さないので
2. OKJでBOBAを売却し、得た日本円を当社DBのOKJ残高に反映し出金する
    a. ディーリングインフラGで開発が必要？COだけでよい？
3. 日本円をユーザーに付与する
    a. どのGが担当する？開発が必要？COだけでよい？"
2024-12-26 17:14:02,UD5GJQX70,<@U02JFKE69HV> あれ、検索してもOKJがBOBAを取り扱っているという情報が見当たらないんですが、OKJで売れるんですか？
2024-12-26 17:15:14,UD5GJQX70,"あ、売れるんですね。
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1735192513845699?thread_ts=1732087875.685699&amp;cid=C06MQ3WUSQ3>"
2024-12-26 17:26:00,U02JFKE69HV,ああ、まさにその背景スレ貼るの忘れてましたが、裏側にOKXあるので売れるみたいですmm
2024-12-26 17:36:46,U04AXB93Z4J,"<@U03KPJV22JX> <@U0367RQ73QE> cc: <@U0795LVF2LF>
ガリとほぼ同じ作業になると思うのですが、工数感伺っても良いでしょうか？:dogeza:"
2024-12-26 17:38:12,U03KPJV22JX,"<@U04AXB93Z4J> すみません、どこの工数感でしょうか :bow: 下記ですかね？
• 日本円をユーザーに付与する"
2024-12-26 17:38:51,U02JFKA0AA3,"ディーリングインフラG、販売所バックエンド的には、システム的にはbobaを内部上場させないと思うので、
売って得たJPYをSystemRevenueで計上（to Account.storage_for(:okj)）して出金したのち顧客に付与みたいな流れですかね"
2024-12-26 17:39:03,U02JFKA0AA3,取引履歴は取り込まない方向かな
2024-12-26 17:40:11,U03KPJV22JX,<@U038MGVLFQR> 一旦メンションします！ :fyi:
2024-12-26 17:43:57,U038MGVLFQR,"販売所がやるとしたら、売ってきた日本円を各顧客に付与する作業だけかしら？ <@U02JFKA0AA3>
正確に言うと計上と付与か"
2024-12-26 17:45:23,U02JFKA0AA3,今ちょっと牟田さんと話したら監査的に取引履歴とかは取り込まないとあかんという話っぽいので、最低限の内部上場が必要かもしれない
2024-12-26 17:46:03,U02JFKA0AA3,取引履歴取り込みイコール内部でレートをokjから引っ張ってきてCandleRateとかも作って決算対応できるようにしないといけないなど
2024-12-26 17:46:14,U02JFKA0AA3,なのでそこそこ工数かかりそう
2024-12-26 17:46:41,U038MGVLFQR,じゃあそこそこかかるということで ...
2024-12-26 17:47:48,UD5GJQX70,<@U02JFKE69HV> コールドGはERC20の上場と同等かそれ以上の工数なので、2ヶ月はかかると思います。
2024-12-26 17:58:37,U02JFKA0AA3,"<@U038MGVLFQR>
OTC取引ということで書面上で契約して売却して得た分のJPYを銀行振り込みにしてもらって
システムを介さないでやる、というのができたらワンチャン一番楽かもという話をしました。with林さん"
2024-12-26 17:59:07,U02JFKA0AA3,監査的にゆるされるかわからんですけども
2024-12-26 18:00:29,U038MGVLFQR,OTC取引を一部再開してイレギュラー取引の決裁すればいけるかもしれませんが、いずれにせよそこそこはかかりますね。
2024-12-26 18:00:48,U02JFKA0AA3,あ、ここでいうOTC取引はOKJ側のはなしですね
2024-12-26 18:01:09,U02JFKA0AA3,CC =&gt; OKJへの売却ということで受け付けるのはOKJなので
2024-12-26 18:02:10,U02JFKA0AA3,まぁでもコールドからOKJに送る、というところでシステム/DBに反映されてしまうなら結局意味なくなってしまうのかな、、、
2024-12-26 18:04:27,UD5GJQX70,"いずれにせよ

&gt; • 1ヶ月以上かかるなら経済合理性的に良くないので付与を見送る
という前提なので、コールドGが2ヶ月かかるので付与を見送る、でいいと思います！"
2024-12-26 18:16:04,U02JFKE69HV,早速の回答ありがとうございます！当初通り見送る方向で進めますmm
2025-01-07 17:17:00,U02JFKE69HV,"<@U02KL04CC6L>
ボクサーの付与に係る工数を<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1735203867459099?thread_ts=1735192971.306809&amp;cid=C06MQ3WUSQ3|ヒアリング>したところ、2ヶ月以上の工数が係ることがわかったため、付与しない方針のままで行こうと思います:oinori:"
2025-01-07 18:09:28,U02KL04CC6L,了解です！
2025-01-09 15:17:43,U02JFKE69HV,&gt; ~25年01月: 対象顧客の洗い出し、個別メール送信
2025-01-09 15:17:57,U02JFKE69HV,"過去の整理
<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1733739680193449?thread_ts=1733723367.389069&amp;cid=C06MQ3WUSQ3>"
2025-01-09 15:18:21,U02JFKE69HV,<https://resupress.slack.com/archives/C06MQ3WUSQ3/p1733735980855849?thread_ts=1733723367.389069&amp;cid=C06MQ3WUSQ3>
2025-01-09 15:26:10,U02JFKE69HV,"■対象顧客の洗い出し
• <#CPJ6YEWKS|> で 業務アプリケーション運用 G に対象顧客の洗い出しコマンドオーダーを依頼する
    ◦ 過去事例
        ▪︎ <https://github.com/coincheckjp/command-order/pull/12268|カワハギ対象者csv抽出のテスト #12268>
        ▪︎ <https://github.com/coincheckjp/command-order/pull/12419|本番用対象者リストcsv抽出コマンド #12419>
    ◦ balance_for: ""create_for_flare_airdrop"" を balance_for: ""create_for_boba_airdrop"" にする感じか
• 作成したCSVに対象顧客の account_id が抽出される"
2025-01-09 15:26:34,U02JFKE69HV,"FLRの付与スレッドはこのへんぽい
<https://resupress.slack.com/archives/C01FFFZHGU9/p1674094886761589?thread_ts=1674034915.398419&amp;cid=C01FFFZHGU9>"
2025-01-09 15:34:17,U02JFKE69HV,"カワハギFLR WBS
<https://docs.google.com/spreadsheets/d/1EZ1M3mR4dN6vBuZHLg7f_yWORMKkssFtL-azErsCpRs/edit?gid=53333655#gid=53333655>"
2025-01-09 15:43:30,U02JFKE69HV,"<@U02JPHZAH62> <@U03GARA9LPQ> <@U02K8TL8R5F>
FLRの付与時について覚えてたら教えてほしいです:pray:
付与対象顧客をCSVに抽出後 account_id が出力されるかと思いますが、その後CSへの連携などしていましたか？
ボクサーPJで同様に対象顧客を抽出し、付与しないメールを個別に送りたいと考えているのですが、前回を参考にしたく:oinori:
また対象顧客の抽出やメール送信にあたって気をつけたほうが良いことなどあれば合わせて意見ほしいですmm"
2025-01-09 15:44:56,U02JFKE69HV,要件、やること明確になったらPMに委譲しよう
